地區,村莊,名稱,貢獻,用途,用途等級,格數,CP值
賽林迪亞自治領,海地爾城市,海地爾3-1號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-1號2樓,2,倉庫,3,8,4
賽林迪亞自治領,海地爾城市,海地爾3-1號2樓,2,加工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾3-1號2樓,2,礦物加工廠,1,,0
賽林迪亞自治領,葛利西村莊,葛利西1號2號室,2,宿舍,1,1,0.5
賽林迪亞自治領,葛利西村莊,葛利西1號2號室,2,礦物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-1號2樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-2號,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾3-2號,1,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-2號,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-3號,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾3-3號,1,家具工坊,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-3號,1,蘑菇加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-3號,1,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-3號,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-4號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾3-4號,3,服裝製作廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾3-4號,3,殘月服裝製作廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾3-4號,3,馬車製作廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾3-4號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-1號1樓,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾4-1號1樓,1,宿舍,1,1,1
賽林迪亞自治領,葛利西村莊,葛利西1號2號室,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-1號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-1號2樓,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾4-1號2樓,1,工具工坊,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-1號2樓,1,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-1號2樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-2號1樓,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾4-2號1樓,1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-2號1樓,1,礦物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-2號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-2號2樓,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾4-2號2樓,1,農作物加工廠,1,,0
賽林迪亞自治領,葛利西村莊,葛利西1號3號室,2,倉庫,3,8,4
賽林迪亞自治領,葛利西村莊,葛利西1號3號室,2,宿舍,2,2,1
賽林迪亞自治領,海地爾城市,海地爾4-2號2樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-3號,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾4-3號,1,精鍊廠,1,,0
賽林迪亞自治領,葛利西村莊,葛利西1號3號室,2,工具工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾4-3號,1,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-3號,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-4號,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾4-4號,1,蘑菇加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-4號,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾4-5號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾4-5號,3,馬車零件工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾4-5號,3,家具工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾4-5號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-1號1樓,2,倉庫,1,3,1.5
賽林迪亞自治領,海地爾城市,海地爾5-1號1樓,2,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-1號1樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-1號2樓,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾5-1號2樓,1,礦物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-1號2樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-2號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾5-2號,3,武器鍛造工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾5-2號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-3號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾5-3號,3,工具工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾5-3號,3,家具工坊,4,,0
賽林迪亞自治領,海地爾城市,海地爾5-3號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-4號2樓,5,倉庫,5,16,3.2
賽林迪亞自治領,海地爾城市,海地爾5-4號2樓,5,精鍊廠,3,,0
賽林迪亞自治領,海地爾城市,海地爾5-4號2樓,5,造船廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-4號2樓,5,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾5-4號2樓,5,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-1號1樓,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾6-1號1樓,1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-1號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-1號2樓,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾6-1號2樓,2,家具工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾6-1號2樓,2,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-1號2樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-2號1樓,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾6-2號1樓,2,工具工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾6-2號1樓,2,礦物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-2號1樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-2號2樓,2,倉庫,1,3,1.5
賽林迪亞自治領,海地爾城市,海地爾6-2號2樓,2,盔甲鍛造工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾6-2號2樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-3號,4,倉庫,3,8,2
賽林迪亞自治領,海地爾城市,海地爾6-3號,4,馬牧場,4,4,1
賽林迪亞自治領,海地爾城市,海地爾6-3號,4,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-4號1樓,3,倉庫,4,12,4
賽林迪亞自治領,海地爾城市,海地爾6-4號1樓,3,馬具製作工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾6-4號1樓,3,船舶零件工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾6-4號1樓,3,家具工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾6-4號1樓,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾6-4號2樓,4,倉庫,5,16,4
賽林迪亞自治領,海地爾城市,海地爾6-4號2樓,4,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-1號,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾7-1號,1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-1號,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號1樓,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾7-2號1樓,2,木工藝工坊,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號1樓,2,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號1樓,2,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號1樓,2,礦物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號1樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號2樓,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾7-2號2樓,3,武器鍛造工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號2樓,3,工具工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號2樓,3,攻城武器製作廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-2號2樓,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-3號1樓,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾7-3號1樓,1,宿舍,3,4,4
賽林迪亞自治領,海地爾城市,海地爾7-3號1樓,1,木工藝工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-3號1樓,1,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-3號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-3號2樓,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾7-3號2樓,3,盔甲鍛造工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾7-3號2樓,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號1樓,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾7-4號1樓,2,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號1樓,2,家具工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號1樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號2樓,2,倉庫,3,8,4
賽林迪亞自治領,海地爾城市,海地爾7-4號2樓,2,加工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號2樓,2,工具工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號2樓,2,服裝製作廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號2樓,2,殘月服裝製作廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-4號2樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾7-5號,4,倉庫,4,12,3
賽林迪亞自治領,海地爾城市,海地爾7-5號,4,盔甲鍛造工坊,4,,0
賽林迪亞自治領,海地爾城市,海地爾7-5號,4,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號1號室,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾8-1號1號室,1,宿舍,1,1,1
賽林迪亞自治領,海地爾城市,海地爾8-1號1號室,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號2號室,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾8-1號2號室,2,宿舍,2,2,1
賽林迪亞自治領,海地爾城市,海地爾8-1號2號室,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號3號室,2,倉庫,3,8,4
賽林迪亞自治領,海地爾城市,海地爾8-1號3號室,2,宿舍,3,4,2
賽林迪亞自治領,海地爾城市,海地爾8-1號3號室,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號4號室,3,倉庫,4,12,4
賽林迪亞自治領,海地爾城市,海地爾8-1號4號室,3,宿舍,5,8,2.67
賽林迪亞自治領,海地爾城市,海地爾8-1號4號室,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號5號室,4,倉庫,4,12,3
賽林迪亞自治領,海地爾城市,海地爾8-1號5號室,4,加工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號5號室,4,精鍊廠,3,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號5號室,4,馬具製作工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾8-1號5號室,4,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號1樓,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾8-2號1樓,1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號1樓,1,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號2樓,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾8-2號2樓,2,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號2樓,2,馬車零件工坊,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號2樓,2,礦物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號2樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號地下,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾8-2號地下,1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-2號地下,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-3號,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾8-3號,2,盔甲鍛造工坊,2,,0
賽林迪亞自治領,海地爾城市,海地爾8-3號,2,加工坊,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-3號,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-4號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾8-4號,3,工具工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾8-4號,3,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾8-4號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾8-5號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾8-5號,3,木工藝工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾8-5號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-1號1樓,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾9-1號1樓,1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-1號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-1號2樓,1,倉庫,2,5,5
賽林迪亞自治領,海地爾城市,海地爾9-1號2樓,1,宿舍,1,1,1
賽林迪亞自治領,海地爾城市,海地爾9-1號2樓,1,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-1號2樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-2號1樓,1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,海地爾9-2號1樓,1,宿舍,1,1,1
賽林迪亞自治領,海地爾城市,海地爾9-2號1樓,1,工具工坊,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-2號1樓,1,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-2號2樓,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,海地爾9-2號2樓,2,宿舍,1,1,0.5
賽林迪亞自治領,海地爾城市,海地爾9-2號2樓,2,攻城武器製作廠,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-2號2樓,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-3號,3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,海地爾9-3號,3,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,海地爾9-3號,3,馬具製作工坊,1,,0
賽林迪亞自治領,葛利西村莊,葛利西1號3號室,2,精鍊廠,1,,0
賽林迪亞自治領,葛利西村莊,葛利西1號3號室,2,居住地,1,,0
賽林迪亞自治領,葛利西村莊,葛利西2號,2,倉庫,3,8,4
賽林迪亞自治領,葛利西村莊,葛利西2號,2,馬牧場,4,4,2
賽林迪亞自治領,葛利西村莊,葛利西2號,2,陶瓷工坊,3,,0
賽林迪亞自治領,葛利西村莊,葛利西2號,2,居住地,1,,0
賽林迪亞自治領,葛利西村莊,葛利西3號,3,倉庫,4,12,4
賽林迪亞自治領,葛利西村莊,葛利西3號,3,加工坊,3,,0
賽林迪亞自治領,葛利西村莊,葛利西3號,3,工具工坊,4,,0
賽林迪亞自治領,葛利西村莊,葛利西3號,3,精鍊廠,3,,0
賽林迪亞自治領,葛利西村莊,葛利西3號,3,馬具製作工坊,2,,0
賽林迪亞自治領,葛利西村莊,葛利西3號,3,家具工坊,3,,0
賽林迪亞自治領,葛利西村莊,葛利西3號,3,居住地,1,,0
賽林迪亞自治領,葛利西村莊,葛利西4號,3,倉庫,5,16,5.33
賽林迪亞自治領,葛利西村莊,葛利西4號,3,武器鍛造工坊,4,,0
賽林迪亞自治領,葛利西村莊,葛利西4號,3,盔甲鍛造工坊,5,,0
賽林迪亞自治領,葛利西村莊,葛利西4號,3,手工藝工坊,4,,0
賽林迪亞自治領,葛利西村莊,葛利西4號,3,木工藝工坊,4,,0
賽林迪亞自治領,葛利西村莊,葛利西4號,3,居住地,1,,0
賽林迪亞自治領,葛利西村莊,"葛利西村莊,戴路尼農場",2,倉庫,2,5,2.5
賽林迪亞自治領,葛利西村莊,"葛利西村莊,戴路尼農場",2,精鍊廠,1,,0
賽林迪亞自治領,葛利西村莊,"葛利西村莊,戴路尼農場",2,木材加工廠,1,,0
賽林迪亞自治領,葛利西村莊,"葛利西村莊,戴路尼農場",2,礦物加工廠,1,,0
賽林迪亞自治領,葛利西村莊,"葛利西村莊,戴路尼農場",2,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-3號,3,居住地,1,,0
賽林迪亞自治領,海地爾城市,海地爾9-4號,4,倉庫,4,12,3
賽林迪亞自治領,海地爾城市,海地爾9-4號,4,加工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾9-4號,4,精鍊廠,3,,0
賽林迪亞自治領,海地爾城市,海地爾9-4號,4,馬車零件工坊,3,,0
賽林迪亞自治領,海地爾城市,海地爾9-4號,4,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號1樓,艾爾漢德羅農場",1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號1樓,艾爾漢德羅農場",1,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號1樓,艾爾漢德羅農場",1,蘑菇加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號1樓,艾爾漢德羅農場",1,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號2樓,艾爾漢德羅農場",2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號2樓,艾爾漢德羅農場",2,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-1號2樓,艾爾漢德羅農場",2,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-2號,艾爾漢德羅農場",2,倉庫,3,8,4
賽林迪亞自治領,海地爾城市,"賽林迪亞1-2號,艾爾漢德羅農場",2,手工藝工坊,2,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-2號,艾爾漢德羅農場",2,工具工坊,2,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞1-2號,艾爾漢德羅農場",2,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號1樓,克斯達農場",1,倉庫,1,3,3
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號1樓,克斯達農場",1,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號1樓,克斯達農場",1,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號2樓,克斯達農場",2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號2樓,克斯達農場",2,宿舍,1,1,0.5
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號2樓,克斯達農場",2,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-1號2樓,克斯達農場",2,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-2號,克斯達農場",2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,"賽林迪亞2-2號,克斯達農場",2,家具工坊,2,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-2號,克斯達農場",2,木材加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-2號,克斯達農場",2,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-3號,克斯達農場",3,倉庫,3,8,2.67
賽林迪亞自治領,海地爾城市,"賽林迪亞2-3號,克斯達農場",3,木工藝工坊,3,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-3號,克斯達農場",3,精鍊廠,2,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞2-3號,克斯達農場",3,居住地,1,,0
賽林迪亞自治領,海地爾城市,賽林迪亞3號，艾達農場,2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,賽林迪亞3號，艾達農場,2,蘑菇加工廠,1,,0
賽林迪亞自治領,海地爾城市,賽林迪亞3號，艾達農場,2,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,賽林迪亞3號，艾達農場,2,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞4號,莫勒提巨大農場",2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,"賽林迪亞4號,莫勒提巨大農場",2,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞4號,莫勒提巨大農場",2,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞4號,莫勒提巨大農場",2,居住地,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞5號,林茲牧場",2,倉庫,2,5,2.5
賽林迪亞自治領,海地爾城市,"賽林迪亞5號,林茲牧場",2,精鍊廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞5號,林茲牧場",2,蘑菇加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞5號,林茲牧場",2,農作物加工廠,1,,0
賽林迪亞自治領,海地爾城市,"賽林迪亞5號,林茲牧場",2,居住地,1,,0
奧迪爾利塔,奧德羅西亞,奧德羅西亞2號,2,倉庫,5,16,8
奧迪爾利塔,奧德羅西亞,奧德羅西亞3號,3,倉庫,5,16,5.33
奧迪爾利塔,奧德羅西亞,奧德羅西亞4號,4,倉庫,5,16,4
奧迪爾利塔,奧德羅西亞,奧德羅西亞5號,5,倉庫,5,16,3.2
奧迪爾利塔,奧德羅西亞,奧德羅西亞2號,2,宿舍,2,2,1
奧迪爾利塔,奧德羅西亞,奧德羅西亞4號,4,宿舍,3,4,1
奧迪爾利塔,奧德羅西亞,奧德羅西亞5號,5,宿舍,3,4,0.8
奧迪爾利塔,奧德羅西亞,奧德羅西亞3號,3,宿舍,2,2,0.67
奧迪爾利塔,奧德羅西亞,奧德羅西亞1號,2,宿舍,1,1,0.5
晨曦之國,南浦水源村莊,晨曦之國南浦1號,1,倉庫,5,12,12
晨曦之國,南浦水源村莊,晨曦之國南浦1號,1,宿舍,2,2,2
晨曦之國,南浦水源村莊,晨曦之國南浦1號,1,馬牧場,2,2,2
晨曦之國,南浦水源村莊,晨曦之國南浦1號,1,農作物加工廠,2,,0
晨曦之國,南浦水源村莊,晨曦之國南浦1號,1,醬缸台,1,,0
晨曦之國,南浦水源村莊,晨曦之國南浦1號,1,魚加工廠,2,,0
晨曦之國,南浦水源村莊,晨曦之國南浦2號,1,倉庫,1,3,3
晨曦之國,南浦水源村莊,晨曦之國南浦2號,1,宿舍,3,4,4
晨曦之國,南浦水源村莊,晨曦之國南浦2號,1,工具工坊,2,,0
晨曦之國,南浦水源村莊,晨曦之國南浦2號,1,醬缸台,1,,0
晨曦之國,南浦水源村莊,晨曦之國南浦3號,1,倉庫,4,12,12
晨曦之國,南浦水源村莊,晨曦之國南浦3號,1,宿舍,3,4,4
晨曦之國,南浦水源村莊,晨曦之國南浦3號,1,蘑菇加工廠,1,,0
晨曦之國,南浦水源村莊,晨曦之國南浦3號,1,醬缸台,1,,0
